#objID,g,r,i,u
1237645941296595683,22.99011,21.75783,21.90338,23.8799
1237645941296595682,23.6442,21.99819,22.35023,22.73225
1237645941296595676,23.41046,21.27194,20.90422,23.86505
1237645941296595672,23.83134,21.93464,21.74575,24.89558
1237645941296595671,22.26001,20.46997,19.89456,24.03456
1237645941296595665,22.62296,21.07344,20.11584,24.64508
1237645941296595662,23.02585,21.87932,21.18079,24.16422
1237645941296726507,22.04239,21.55964,21.24778,22.9204
1237645941296726506,24.84128,21.7438,20.52044,23.65652
1237645941296726505,20.88825,19.88049,19.52075,21.79775
1237645941296726501,21.18836,20.79448,20.76027,22.8075
1237645941296726497,22.59695,21.94799,21.80131,26.2062
1237645941296726494,22.31731,20.96344,20.44997,26.18804
1237645941296726492,21.24636,20.68013,20.46704,22.50428
1237645941296726490,21.48486,20.29275,19.74548,22.38741
1237645941296726488,22.59062,21.17902,20.63509,24.23787
1237645941296726487,21.36304,19.76163,19.16665,25.04789
1237645941296726485,22.27208,21.33272,20.67169,25.30408
1237645941296726484,22.50153,20.93703,20.37166,24.17354
1237645941296726482,22.29397,21.61285,21.41286,22.85746
1237645941296726481,21.99278,21.30163,20.83739,22.36833
1237645941296726479,21.19503,19.94747,19.39246,22.92822
1237645941296726477,20.99788,19.66883,19.04713,22.09328
1237645941296726476,22.48407,21.81708,21.74802,23.61294
1237645941296726473,22.30304,21.04229,20.48609,22.99483
1237645941296726468,21.70101,20.87686,20.47839,22.26946
1237645941296726467,21.89244,20.77586,20.08207,22.8436
1237645941296726466,22.38168,21.67689,21.54861,23.93609
1237645941296726465,22.48591,21.84611,21.51513,25.1079
1237645941296726462,23.1695,21.69241,21.28981,24.07864
1237645941296726461,22.59142,21.35342,21.48149,23.19628
1237645941296726458,21.67787,20.38301,19.6178,22.02054
1237645941296726456,21.7403,21.04601,20.89961,22.527
1237645941296726455,21.18434,19.97741,19.41916,22.34505
1237645941296726454,21.79593,21.05114,20.82198,22.0043
1237645941296726451,21.91373,20.94301,20.42231,22.80968
1237645941296726448,22.56975,21.80061,21.53857,25.02555
1237645941296726446,21.89768,20.44874,19.8798,24.6219
1237645941296726445,22.61706,21.82959,20.56009,25.4454
1237645941296726444,21.94272,20.94845,20.25276,22.63044
1237645941296726443,21.84153,20.77209,20.44244,22.8053
1237645941296726442,21.7955,20.1587,19.40264,23.43781
1237645941296726438,21.88396,21.21534,20.8891,22.43176
1237645941296726437,22.3245,20.10859,19.4212,23.98476
1237645941296726436,21.83026,20.13052,19.51743,23.52324
1237645941296726435,21.27645,20.0296,19.5631,24.45357
1237645941296726434,21.83017,20.00011,19.31286,24.44612
1237645941296726432,20.76087,19.70089,19.25513,21.61226
1237645941296726431,22.18418,21.51825,21.30085,22.77291
1237645941296726430,21.62593,20.35563,19.88585,23.64003
1237645941296726429,21.22292,20.38241,20.23434,21.57315
1237645941296726428,21.82611,20.78447,20.34369,22.53937
1237645941296726427,22.02736,21.6489,21.12329,22.3643
1237645941296726425,21.67151,21.26846,20.85184,23.53836
1237645941296726423,19.55163,18.82971,18.44271,22.35085
1237645941296726422,21.92462,20.1031,19.21001,23.86493
1237645941296726413,20.66807,20.18678,19.97375,21.52323
1237645941296726412,21.05382,20.72297,20.17246,21.65078
1237645941296726404,19.7863,19.20427,18.92695,21.02339
1237645941296726403,20.58496,19.95071,19.56985,21.50852
1237645941296726399,20.66098,19.8914,19.49898,21.89702
1237645941296726395,25.63866,21.24586,20.03331,23.73253
1237645941296726389,20.42724,18.81853,18.18522,24.70162
1237645879579116006,22.1916,21.68763,21.74723,23.17362
1237645941298365344,23.07727,21.35484,20.33257,25.201
1237645941298365346,22.44047,21.8053,21.38142,23.12127
1237645941298365349,22.52304,21.07533,21.22268,26.54403
1237645941298365359,23.60349,21.70806,21.40858,24.93027
1237645941298365364,22.90161,21.92008,22.59145,23.3094
1237645941298365365,23.49259,21.40965,20.87195,23.6994
1237645941298365377,23.19224,21.929,21.20746,25.00901
1237645941298365384,22.4346,21.80864,20.71096,24.3177
1237645941298365426,24.54777,21.89018,20.59907,23.41311
1237645941298365531,23.25828,21.04629,22.27699,27.41982
1237645941298429956,21.77859,20.85382,20.36174,24.0151
1237645941298429957,22.70826,21.60545,20.90773,24.0299
1237645941298429965,21.09477,20.31474,20.00422,24.16094
1237645941298429966,23.70015,21.89186,21.22958,24.74054
1237645941298429972,21.26255,20.59859,20.2716,21.47634
1237645941298429979,21.76718,21.15615,21.1578,22.59893
1237645941298430077,22.57361,21.56803,21.14495,24.74855
1237645941298365112,21.78998,21.37665,21.08067,22.80136
1237645941298365111,22.00192,21.37155,21.09259,23.51247
1237645941298365108,20.66601,20.29195,19.95217,22.0933
1237645941298365102,20.97063,19.95004,19.67648,22.01985
1237645941298365098,21.95886,21.47212,21.16666,24.70143
1237645941833400715,24.27044,21.71426,20.52305,25.41009
1237645941833400767,22.08945,21.02658,21.20747,20.85314
1237645941833400775,20.39312,19.70404,19.19948,21.5364
1237645941833400792,22.98261,21.37562,20.66483,25.6976
1237645941833400794,21.77832,20.928,20.41299,22.51041
1237645941833400795,22.63011,20.7723,20.12305,23.59014
1237645941833400797,22.17112,21.33176,20.80224,23.41857
1237645941833400798,20.48459,19.31573,18.7385,23.66543
1237645941833400799,22.72816,21.67462,21.12062,24.15351
1237645941833400801,21.44458,20.65232,20.42391,23.1498
1237645941833400803,18.9166,17.77982,17.23253,20.77424
1237645941833400805,21.28487,20.30894,19.83378,22.02422
1237645941835104797,22.37041,21.54655,20.93949,22.75759
1237645941833400806,21.94748,20.37199,19.86111,24.39733
1237645941833400810,22.61576,21.34747,21.09798,23.63999
1237645941833400811,22.06867,21.22376,20.7306,22.88919
1237645941833400812,22.45911,21.63882,21.57777,25.36837
1237645941833400813,22.05532,21.11993,20.55274,22.89991
1237645941833400814,22.48679,21.46704,21.12885,23.16595
1237645941833400818,22.41801,21.08878,20.73536,25.77219
1237645941833400819,21.45875,20.5601,20.23418,24.4332
1237645941833400822,22.44529,20.91306,20.00253,25.639
1237645941833400825,21.91482,21.28176,21.13847,23.37197
1237645941833400828,21.62468,20.85272,20.37511,22.59365
1237645941833400829,23.00744,21.04255,20.42827,23.08896
1237645941833400830,22.92395,21.36929,20.82198,23.4516
1237645941833400831,21.69973,20.2186,19.55271,23.83953
1237645941833400832,22.40086,21.73034,21.30829,25.07287
1237645941833400833,22.64509,21.96596,21.59457,24.9562
1237645941833400834,22.247,21.42061,21.25705,22.6618
1237645941833400839,22.21887,21.55877,21.19587,24.43167
1237645941833400841,21.76055,20.23639,19.44209,24.07425
1237645941833400843,22.75597,21.77085,21.35406,24.03434
1237645941833400845,22.52479,21.30197,20.56032,25.04852
1237645941833400849,22.49105,21.64045,21.42764,24.22972
1237645941833400850,22.2661,20.75393,20.12531,26.45924
1237645941833400851,21.9715,21.02419,20.71733,22.34441
1237645941833400853,22.34523,21.47208,20.99346,23.12004
1237645941833400855,21.15706,19.76469,19.12244,26.05622
1237645941833400861,21.62748,20.81595,20.44195,22.36229
1237645941833400863,21.53903,20.57069,20.23369,22.96287
1237645941833400864,21.16534,19.67587,19.03119,24.30363
1237645941833400871,21.13166,19.84823,19.22255,22.90901
1237645941833400872,20.87419,19.67477,19.09315,25.19759
1237645941833400877,22.16112,20.84153,20.39969,23.60498
1237645941833400878,20.8208,20.04663,19.59901,21.5192
1237645941833400879,20.89096,19.25198,18.5806,22.88411
1237645941833400880,21.14569,20.72433,20.29271,22.38931
1237645941833400882,20.58151,18.94759,18.1796,21.89465
1237645941833400883,21.34415,20.49685,20.04227,23.93494
1237645941833400884,21.8054,20.68424,20.18592,24.23582
1237645941833400886,21.06783,20.37547,20.41842,23.16986
1237645941833400890,22.72502,21.91957,21.63883,23.4478
1237645941833400893,22.46238,21.52313,21.04127,24.60973
1237645941833400894,24.55694,21.95984,21.28151,24.97428
1237645941833400895,21.10566,20.32441,19.95437,22.84763
1237645941833400896,22.4674,21.3291,20.86096,24.3562
1237645941833400897,22.72967,21.39584,21.06618,23.68466
1237645941833400899,21.50834,20.421,19.94707,23.51428
1237645941833400900,21.06531,19.52378,18.9193,24.90849
1237645941833400901,22.42383,21.51713,20.9335,24.30256
1237645941833400904,21.59475,21.03835,20.56683,23.48404
1237645941833400906,22.64551,21.58763,21.3447,23.99972
1237645941833400907,19.87906,19.15685,18.68245,21.34401
1237645941833400908,20.82243,20.14143,19.64028,22.47913
1237645941833400914,21.77471,20.72408,20.23249,25.14548
1237645941833400918,22.2432,21.06614,20.52528,24.48268
1237645941833400920,22.15817,21.41812,21.20975,22.80669
1237645941833400921,21.98248,21.22025,20.74455,22.89938
1237645941833400924,21.68309,20.82132,20.4118,23.1879
1237645941833400926,21.35434,20.29357,19.68302,23.27646
1237645941833400927,22.84587,21.21999,20.45392,25.40382
1237645941833400930,22.21277,21.65373,21.29423,22.94038
1237645941833400931,20.01336,19.47727,19.10641,21.03646
1237645941833400932,21.05403,19.82426,19.20778,22.51763
1237645941833400934,21.73499,20.80691,20.53935,22.69356
1237645941833400936,22.542,21.37797,20.88976,24.33683
1237645941833400937,21.09122,19.94629,19.4166,22.35534
1237645941834449581,21.08852,19.94899,19.99352,21.20324
1237645941834449578,24.24503,21.47224,20.60755,24.4988
1237645941834449576,23.70996,21.91195,20.88898,23.53032
1237645941834449571,22.86323,21.12607,20.53969,24.4415
1237645941834449568,23.10511,21.95753,21.81751,25.59002
1237645941834449567,23.69715,21.89613,22.81709,23.00087
1237645941834449566,22.94801,21.51756,22.02291,22.46648
1237645941834449551,22.76199,21.68992,21.90098,24.67708
1237645941834449550,22.488,20.31755,19.45805,25.58432
1237645941834449545,22.31345,20.45086,19.78287,22.93014
1237645941834449544,24.10923,21.97539,20.9449,23.17737
1237645941834449535,23.50606,21.63558,21.08682,23.54285
1237645941834449523,23.58899,21.87683,21.53025,24.50944
1237645941834449522,23.24724,21.89886,21.38377,25.97956
1237645941834449518,22.39909,21.51554,21.06223,23.56781
1237645941834449514,23.1797,21.63212,20.71408,24.72557
1237645941834449513,22.66458,21.80689,22.15585,23.87232
1237645941834449509,23.06794,21.7784,21.22836,25.68822
1237645941834449506,22.95962,21.63605,21.08567,23.8241
1237645941834449504,23.25374,21.3305,20.61965,24.20271
1237645941834449502,22.87298,21.60071,21.01443,25.33033
1237645941834449496,22.94144,21.81929,21.56353,23.39894
1237645941834449490,23.14004,21.80618,22.13243,24.71586
1237645941834449486,23.24103,21.77708,21.81026,25.24574
1237645941834449484,25.61713,21.99146,20.71107,22.68227
1237645941834449470,22.55976,21.22094,21.55636,24.26881
1237645941834449462,23.60575,21.68962,20.98212,22.95084
1237645941834449461,22.94963,21.52462,20.2219,23.46536
1237645941834449442,22.30125,21.04496,20.67094,23.14512
1237645941834449440,23.08946,21.89536,21.06567,25.60067
1237645941834449435,21.80935,21.2652,20.66765,23.23966
1237645941834449432,22.21598,20.77687,20.36189,22.70584
1237645941298823877,22.77728,21.41182,20.79139,24.38712
1237645941298823875,22.48204,21.51621,21.19358,23.02836
1237645941298823865,21.33542,20.00848,19.40649,22.27195
1237645941298823863,21.89774,20.9618,20.61901,22.98797
1237645941298823862,21.99941,21.01712,20.55503,24.24136
1237645941298823861,21.50243,20.66536,20.38816,23.07799
1237645941298823860,20.85167,19.90238,19.46531,22.04282
1237645941298823857,21.90655,20.25009,19.57693,24.10892
1237645941298823854,22.61027,21.91573,21.17822,24.31746
1237645941298823853,21.19403,20.54621,20.14236,22.18017
1237645941298823849,22.11131,21.25634,21.30037,22.84427
1237645941298823845,22.59739,21.7719,21.48495,23.83871
1237645941298823843,22.47648,21.85494,21.7714,22.59905
1237645941298823842,22.12749,21.52403,21.18462,24.90756
1237645941298823840,21.03173,19.8481,19.39098,23.3449
1237645941298823837,21.90732,20.90721,20.76961,22.70975
1237645941298823835,21.50653,20.44265,19.89418,22.3271
1237645941298823833,21.962,20.84184,20.44693,22.08314
1237645941298823831,21.24972,20.28025,20.0559,22.72603
1237645941298823829,21.88928,20.37486,19.98024,24.02367
1237645941298823822,22.72706,21.85207,21.75503,23.14635
1237645941298823820,22.44914,21.68941,21.34713,23.89806
1237645941298823818,21.65301,21.08604,20.61184,23.39549
1237645941298823816,22.21342,20.89956,20.51392,23.04426
1237645941298823811,22.50633,21.29865,20.6691,23.92643
1237645941298823807,22.25699,20.68169,20.11669,23.31345
1237645941298823805,22.80654,21.65144,21.45819,23.47469
1237645941298823803,22.22104,21.35955,21.0913,22.40701
1237645941298823801,22.22995,21.15789,20.51146,23.03125
1237645941298823797,22.03873,21.02266,20.31879,23.53483
1237645941298823796,22.39745,21.54572,21.14098,25.12289
1237645941298823790,21.9473,21.33381,21.6058,23.45267
1237645941298823789,22.01576,20.78619,20.59063,23.00998
1237645941298823781,21.23886,20.26514,19.87574,22.57156
1237645941298823779,21.02055,19.58599,19.04337,22.93699
1237645941298823778,22.06149,21.48202,21.40322,22.02557
1237645941298823777,22.25399,21.46198,21.25733,22.51839
1237645941298823776,22.1271,20.78008,19.96721,22.87264
1237645941298823774,22.29814,20.86,20.29605,23.01755
1237645941298823772,22.63927,21.81048,21.67842,22.78198
1237645941298823769,21.66506,20.73165,20.33599,22.68395
1237645941298823767,22.03362,21.04969,20.51627,26.23806
1237645941298823763,22.10299,20.80386,20.32589,24.91579
1237645941298823762,22.9966,21.54732,20.59469,23.78964
1237645941298823761,21.85116,21.26814,21.02243,22.64427
1237645941298823759,20.6577,19.97334,19.69994,21.78231
1237645941298823757,21.61741,20.56676,19.8784,21.90353
1237645941298823756,21.15915,19.5642,19.00506,22.6108
1237645941298823753,22.49542,21.52525,20.98408,22.77744
1237645941298823748,22.01825,21.42113,21.3778,22.67786
1237645941298823738,22.41434,21.4868,21.4613,24.57317
1237645941298823735,21.10836,20.25934,19.85414,22.59435
1237645941298823733,22.28447,21.71824,21.52624,22.75007
1237645941298823731,22.16592,21.59019,21.3562,22.60647
1237645941298823728,20.13676,19.36408,18.93702,21.62881
1237645941298823726,21.71772,20.7489,20.21861,23.74679
1237645941298823725,22.44623,21.6548,21.2284,23.2745
1237645941298823724,22.47053,21.22963,20.38113,23.17067
1237645941298823722,22.19752,21.77623,21.37642,25.23722
1237645941298823720,22.58256,21.33734,20.9245,23.21768
1237645941298823716,21.01099,20.38291,20.17576,21.66748
1237645941298823712,22.67321,21.41508,21.04603,23.37868
1237645941298823710,21.15816,20.18603,19.84273,22.2858
1237645941298823707,22.59407,21.80129,21.51888,23.51593
1237645941298823706,21.56979,20.33889,19.83937,23.36996
1237645941298823704,22.26419,21.07401,20.63546,22.99617
1237645941298823702,21.14813,19.5422,18.92727,24.65759
1237645941298823701,21.42718,20.22574,19.97231,22.81115
1237645941298823699,22.20335,21.44804,21.17119,23.38428
1237645941298823698,21.85234,21.11687,20.85012,22.88017
1237645941298823697,22.62267,21.11738,20.85673,27.0854
1237645941298823695,21.25991,19.89322,19.42161,25.26314
1237645941298823694,21.22842,20.29298,19.97264,22.29329
1237645941298823692,22.47314,21.57524,21.01347,23.60034
1237645941298823689,22.16737,20.50647,19.88232,24.59345
1237645941298823687,22.19028,20.64022,19.96218,24.7056
1237645941298823685,20.94022,19.74435,19.31583,22.26353
1237645941298823682,21.90687,20.75894,20.42808,22.54416
1237645941298823681,21.30106,20.34857,19.94795,22.72974
1237645941298823680,22.70313,21.45422,21.31443,23.48445
1237645941298823678,21.35431,20.5852,20.42349,22.3711
1237645941298823677,22.58551,20.99641,20.39217,25.47925
1237645941298823676,22.73442,21.77738,21.25534,23.62624
1237645941298823675,22.99263,20.50683,19.84533,24.55431
1237645941298823664,21.07388,20.38711,20.06435,21.78699
1237645941298823663,22.08779,21.44503,21.22091,22.93127
1237645941298823659,22.78806,21.7325,21.09495,24.01386
1237645941298823636,20.98548,19.9554,19.65971,21.8513
1237645941298823629,20.96222,19.90784,19.53845,21.85691
1237645941298823627,20.98155,20.48642,20.27162,21.26135
1237645941298823622,21.01398,19.70325,19.19161,22.00666
1237645941298823618,21.39388,20.76057,20.83789,22.01748
1237645941298823612,20.49898,19.73874,19.39143,21.63528
1237645941298823609,20.20647,19.81856,19.57529,21.2776
1237645941298823603,22.33049,21.00614,20.56239,21.99196
1237645941298823596,19.44833,18.63246,18.24144,20.47188
1237645941298823593,22.69049,21.52003,20.85842,24.58911
1237645941298823592,20.71423,20.04037,19.77871,21.73974
1237645941298823583,21.82252,21.49264,21.53119,22.21957
1237645941298823582,20.86973,19.85912,19.41766,21.79248
1237645941298823577,22.56834,21.94882,21.84023,23.37096
1237645941298823575,21.73563,21.0466,20.83364,22.06812
1237645941298823573,21.64957,20.00062,19.2478,25.3228
1237645941298823558,21.6047,20.1057,19.48724,22.5802
1237645941298823548,20.86906,19.18211,18.56455,23.83231
1237645941298823518,20.70609,20.32076,20.04512,21.55588
1237645941298823517,19.04234,18.12654,17.65626,20.73606
1237645941298823515,22.23348,21.97583,22.09527,22.88465
1237645941298823514,20.18604,19.3689,18.9342,21.28837
1237645941298823510,22.12868,20.34393,19.68459,25.68943
1237645941298823504,24.83658,21.9838,21.31524,24.28897
1237645941298823482,22.76536,21.80973,21.57999,22.56549
1237645941298823480,20.49167,19.0459,18.52116,23.50933
1237645941298823478,22.26808,20.93104,20.46839,23.5696
1237645942371254751,22.69909,21.77419,21.01681,23.14523
